Scenario,Metric,Value,StartTime,EndTime,Duration
defense_vs_attack,PacketDeliveryRatio,100.125945,221.000000,240.000000,19.000000
defense_vs_attack,PacketLossRatio,540927870.906801,221.000000,240.000000,19.000000
defense_vs_attack,EndToEndDelay,0.000288,221.000000,240.000000,19.000000
defense_vs_attack,Jitter,0.000109,221.000000,240.000000,19.000000
defense_vs_attack,Throughput,0.053354,221.000000,240.000000,19.000000
defense_vs_attack,AverageHopCount,0.062893,221.000000,240.000000,19.000000
defense_vs_attack,TotalEnergyConsumed,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,EnergyEfficiency,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,NormalizedRoutingLoad,2.800000,221.000000,240.000000,19.000000
defense_vs_attack,RoutingOverhead,2.800000,221.000000,240.000000,19.000000
defense_vs_attack,MACLayerOverhead,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,AverageTCPacketRows,2.460000,221.000000,240.000000,19.000000
defense_vs_attack,HELLOPacketsPerSec,26.315789,221.000000,240.000000,19.000000
defense_vs_attack,TCPacketsPerSec,103.263158,221.000000,240.000000,19.000000
defense_vs_attack,MIDPacketsPerSec,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,HNAPacketsPerSec,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,MACDataPacketsPerSec,41.789474,221.000000,240.000000,19.000000
defense_vs_attack,MACControlPacketsPerSec,0.000000,221.000000,240.000000,19.000000
