Scenario,Metric,Value,StartTime,EndTime,Duration
defense_vs_attack,PacketDeliveryRatio,100.109649,221.000000,240.000000,19.000000
defense_vs_attack,PacketLossRatio,470939396.381579,221.000000,240.000000,19.000000
defense_vs_attack,EndToEndDelay,0.000298,221.000000,240.000000,19.000000
defense_vs_attack,Jitter,0.000130,221.000000,240.000000,19.000000
defense_vs_attack,Throughput,0.063441,221.000000,240.000000,19.000000
defense_vs_attack,AverageHopCount,0.054765,221.000000,240.000000,19.000000
defense_vs_attack,TotalEnergyConsumed,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,EnergyEfficiency,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,NormalizedRoutingLoad,2.644031,221.000000,240.000000,19.000000
defense_vs_attack,RoutingOverhead,2.644031,221.000000,240.000000,19.000000
defense_vs_attack,MACLayerOverhead,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,AverageTCPacketRows,2.400000,221.000000,240.000000,19.000000
defense_vs_attack,HELLOPacketsPerSec,26.315789,221.000000,240.000000,19.000000
defense_vs_attack,TCPacketsPerSec,155.000000,221.000000,240.000000,19.000000
defense_vs_attack,MIDPacketsPerSec,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,HNAPacketsPerSec,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,MACDataPacketsPerSec,48.000000,221.000000,240.000000,19.000000
defense_vs_attack,MACControlPacketsPerSec,0.000000,221.000000,240.000000,19.000000
