Scenario,Metric,Value,StartTime,EndTime,Duration
defense_vs_attack,PacketDeliveryRatio,100.123762,221.000000,240.000000,19.000000
defense_vs_attack,PacketLossRatio,531555358.292079,221.000000,240.000000,19.000000
defense_vs_attack,EndToEndDelay,0.000316,221.000000,240.000000,19.000000
defense_vs_attack,Jitter,0.000136,221.000000,240.000000,19.000000
defense_vs_attack,Throughput,0.061419,221.000000,240.000000,19.000000
defense_vs_attack,AverageHopCount,0.061805,221.000000,240.000000,19.000000
defense_vs_attack,TotalEnergyConsumed,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,EnergyEfficiency,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,NormalizedRoutingLoad,2.981459,221.000000,240.000000,19.000000
defense_vs_attack,RoutingOverhead,2.981459,221.000000,240.000000,19.000000
defense_vs_attack,MACLayerOverhead,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,AverageTCPacketRows,2.680000,221.000000,240.000000,19.000000
defense_vs_attack,HELLOPacketsPerSec,26.315789,221.000000,240.000000,19.000000
defense_vs_attack,TCPacketsPerSec,136.842105,221.000000,240.000000,19.000000
defense_vs_attack,MIDPacketsPerSec,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,HNAPacketsPerSec,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,MACDataPacketsPerSec,42.526316,221.000000,240.000000,19.000000
defense_vs_attack,MACControlPacketsPerSec,0.000000,221.000000,240.000000,19.000000
