Scenario,Metric,Value,StartTime,EndTime,Duration
defense_vs_attack,PacketDeliveryRatio,99.877150,221.000000,240.000000,19.000000
defense_vs_attack,PacketLossRatio,0.122850,221.000000,240.000000,19.000000
defense_vs_attack,EndToEndDelay,0.000258,221.000000,240.000000,19.000000
defense_vs_attack,Jitter,0.000095,221.000000,240.000000,19.000000
defense_vs_attack,Throughput,0.047368,221.000000,240.000000,19.000000
defense_vs_attack,AverageHopCount,0.061501,221.000000,240.000000,19.000000
defense_vs_attack,TotalEnergyConsumed,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,EnergyEfficiency,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,NormalizedRoutingLoad,2.403444,221.000000,240.000000,19.000000
defense_vs_attack,RoutingOverhead,2.403444,221.000000,240.000000,19.000000
defense_vs_attack,MACLayerOverhead,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,AverageTCPacketRows,1.940000,221.000000,240.000000,19.000000
defense_vs_attack,HELLOPacketsPerSec,26.315789,221.000000,240.000000,19.000000
defense_vs_attack,TCPacketsPerSec,102.842105,221.000000,240.000000,19.000000
defense_vs_attack,MIDPacketsPerSec,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,HNAPacketsPerSec,0.000000,221.000000,240.000000,19.000000
defense_vs_attack,MACDataPacketsPerSec,42.842105,221.000000,240.000000,19.000000
defense_vs_attack,MACControlPacketsPerSec,0.000000,221.000000,240.000000,19.000000
